#INCLUSive Motif Model v1.0
#
#ID = CHOP_01
#W = 13
#Consensus = NNRTGCAATMCCC
0.358974358974359	0.179487179487179	0.307692307692308	0.153846153846154
0.282051282051282	0.179487179487179	0.358974358974359	0.179487179487179
0.461538461538462	0.0769230769230769	0.384615384615385	0.0769230769230769
0.01	0.0251282051282051	0.01	0.954871794871795
0.01	0.01	0.954871794871795	0.0251282051282051
0.101538461538462	0.837692307692308	0.01	0.0507692307692308
0.954871794871795	0.0251282051282051	0.01	0.01
0.913846153846154	0.0507692307692308	0.0253846153846153	0.01
0.01	0.150769230769231	0.01	0.829230769230769
0.358974358974359	0.435897435897436	0.128205128205128	0.0769230769230769
0.102564102564103	0.58974358974359	0.230769230769231	0.0769230769230769
0.01	0.66	0.152307692307692	0.177692307692307
0.0256410256410256	0.692307692307692	0.102564102564103	0.179487179487179
#
