#INCLUSive Motif Model v1.0
#
#ID = HNF1_Q6_01
#W = 21
#Consensus = NNNNGNTAAWNATTAACYNNN
0.354166666666667	0.229166666666667	0.125	0.291666666666667
0.25	0.1875	0.3125	0.25
0.204081632653061	0.387755102040816	0.163265306122449	0.244897959183673
0.46	0.1	0.2	0.24
0.24	0.06	0.62	0.08
0.18	0.2	0.14	0.48
0.16	0.16	0.06	0.62
0.8514	0.01	0.1188	0.0198
0.725490196078431	0.117647058823529	0.0196078431372549	0.137254901960784
0.313725490196078	0.117647058823529	0.117647058823529	0.450980392156863
0.392156862745098	0.156862745098039	0.137254901960784	0.313725490196078
0.834705882352941	0.01	0.0194117647058824	0.135882352941176
0.0588235294117647	0.0588235294117647	0.156862745098039	0.725490196078431
0.215686274509804	0.0588235294117647	0.0588235294117647	0.666666666666667
0.88	0.04	0.02	0.06
0.92	0.02	0.04	0.02
0.1	0.68	0.14	0.08
0.18	0.48	0.06	0.28
0.346938775510204	0.204081632653061	0.102040816326531	0.346938775510204
0.229166666666667	0.145833333333333	0.3125	0.3125
0.340425531914894	0.170212765957447	0.25531914893617	0.234042553191489
#
