#INCLUSive Motif Model v1.0
#
#ID = YY1_02
#W = 20
#Consensus = NNNCGGCCATCTTGNCTSNW
0.181818181818182	0.363636363636364	0.181818181818182	0.272727272727273
0.181818181818182	0.454545454545455	0.181818181818182	0.181818181818182
0.181818181818182	0.181818181818182	0.363636363636364	0.272727272727273
0.09	0.63	0.27	0.01
0.0909090909090909	0.181818181818182	0.545454545454545	0.181818181818182
0.178181818181818	0.01	0.801818181818182	0.01
0.01	0.97	0.01	0.01
0.01	0.97	0.01	0.01
0.97	0.01	0.01	0.01
0.01	0.01	0.01	0.97
0.01	0.72	0.18	0.09
0.0909090909090909	0.0909090909090909	0.0909090909090909	0.727272727272727
0.18	0.01	0.18	0.63
0.01	0.27	0.63	0.09
0.181818181818182	0.181818181818182	0.363636363636364	0.272727272727273
0.181818181818182	0.545454545454545	0.0909090909090909	0.181818181818182
0.0909090909090909	0.0909090909090909	0.0909090909090909	0.727272727272727
0.0909090909090909	0.363636363636364	0.454545454545455	0.0909090909090909
0.181818181818182	0.363636363636364	0.272727272727273	0.181818181818182
0.36	0.01	0.18	0.45
#
